colony_id,x,y,frame,position,replicate,hours,x_um,y_um,x_bin,y_bin
9763,216.11940298507463,214.0,119,pos11,rep1,9.916666666666666,14.047761194029851,13.91,"(10.0, 15.0]","(10.0, 15.0]"
1,6.405405405405405,380.5,58,pos13,rep2,4.833333333333333,0.4163513513513514,24.7325,"(-0.001, 5.0]","(20.0, 25.0]"
10,684.0310262529833,362.5226730310263,85,pos13,rep2,7.083333333333333,44.46201670644392,23.563973747016707,"(40.0, 45.0]","(20.0, 25.0]"
20,147.6043956043956,266.72527472527474,105,pos13,rep2,8.75,9.594285714285714,17.337142857142858,"(5.0, 10.0]","(15.0, 20.0]"
40,6.613207547169812,438.5754716981132,152,pos13,rep2,12.666666666666666,0.42985849056603775,28.50740566037736,"(-0.001, 5.0]","(25.0, 30.0]"
75,425.0,332.0,187,pos13,rep2,15.583333333333332,27.625,21.580000000000002,"(25.0, 30.0]","(20.0, 25.0]"
83,39.94117647058823,338.7352941176471,193,pos13,rep2,16.083333333333332,2.5961764705882353,22.01779411764706,"(-0.001, 5.0]","(20.0, 25.0]"
99,370.4324324324325,368.4054054054054,203,pos13,rep2,16.916666666666664,24.078108108108115,23.946351351351353,"(20.0, 25.0]","(20.0, 25.0]"
102,324.9318181818182,252.95454545454547,205,pos13,rep2,17.083333333333332,21.120568181818182,16.442045454545458,"(20.0, 25.0]","(15.0, 20.0]"
105,703.3529411764706,405.05882352941177,206,pos13,rep2,17.166666666666664,45.71794117647059,26.328823529411764,"(45.0, 50.0]","(25.0, 30.0]"
109,452.0625,295.21875,208,pos13,rep2,17.333333333333332,29.384062500000002,19.189218750000002,"(25.0, 30.0]","(15.0, 20.0]"
134,585.0769230769231,506.4807692307692,67,pos14,rep2,5.583333333333333,38.03,32.92125,"(35.0, 40.0]","(30.0, 35.0]"
135,442.6666666666667,347.125,68,pos14,rep2,5.666666666666666,28.773333333333337,22.563125,"(25.0, 30.0]","(20.0, 25.0]"
140,368.08,241.2,75,pos14,rep2,6.25,23.9252,15.677999999999999,"(20.0, 25.0]","(15.0, 20.0]"
148,249.59782608695653,204.59782608695653,91,pos14,rep2,7.583333333333333,16.223858695652176,13.298858695652175,"(15.0, 20.0]","(10.0, 15.0]"
162,464.2603550295858,515.6449704142012,112,pos14,rep2,9.333333333333332,30.176923076923078,33.51692307692308,"(30.0, 35.0]","(30.0, 35.0]"
175,108.07123287671232,239.9808219178082,131,pos14,rep2,10.916666666666666,7.024630136986301,15.598753424657534,"(5.0, 10.0]","(15.0, 20.0]"
177,725.3461538461538,338.8076923076923,131,pos14,rep2,10.916666666666666,47.1475,22.0225,"(45.0, 50.0]","(20.0, 25.0]"
231,5.123711340206185,364.10309278350513,173,pos14,rep2,14.416666666666666,0.33304123711340206,23.666701030927836,"(-0.001, 5.0]","(20.0, 25.0]"
255,674.953125,228.28125,186,pos14,rep2,15.5,43.871953125000005,14.83828125,"(40.0, 45.0]","(10.0, 15.0]"
276,86.81395348837209,191.6279069767442,203,pos14,rep2,16.916666666666664,5.642906976744186,12.455813953488374,"(5.0, 10.0]","(10.0, 15.0]"
299,717.5737704918033,256.4918032786885,62,pos15,rep2,5.166666666666666,46.64229508196722,16.671967213114755,"(45.0, 50.0]","(15.0, 20.0]"
304,620.0,269.3917525773196,74,pos15,rep2,6.166666666666666,40.300000000000004,17.510463917525776,"(40.0, 45.0]","(15.0, 20.0]"
305,354.42233009708735,307.9546925566343,75,pos15,rep2,6.25,23.037451456310677,20.01705501618123,"(20.0, 25.0]","(20.0, 25.0]"
306,528.7836734693877,325.33061224489796,79,pos15,rep2,6.583333333333333,34.370938775510204,21.146489795918367,"(30.0, 35.0]","(20.0, 25.0]"
308,48.1219512195122,361.7560975609756,80,pos15,rep2,6.666666666666666,3.127926829268293,23.514146341463416,"(-0.001, 5.0]","(20.0, 25.0]"
368,721.2173913043479,498.8695652173913,121,pos15,rep2,10.083333333333332,46.87913043478261,32.426521739130436,"(45.0, 50.0]","(30.0, 35.0]"
380,144.7872340425532,263.51063829787233,132,pos15,rep2,11.0,9.411170212765958,17.1281914893617,"(5.0, 10.0]","(15.0, 20.0]"
382,101.5,460.92,133,pos15,rep2,11.083333333333332,6.5975,29.9598,"(5.0, 10.0]","(25.0, 30.0]"
445,475.90909090909093,403.4848484848485,215,pos15,rep2,17.916666666666664,30.934090909090912,26.22651515151515,"(30.0, 35.0]","(25.0, 30.0]"
453,166.7051282051282,227.02564102564105,66,pos16,rep2,5.5,10.835833333333333,14.75666666666667,"(10.0, 15.0]","(10.0, 15.0]"
454,431.6263736263736,206.94505494505495,72,pos16,rep2,6.0,28.055714285714284,13.451428571428572,"(25.0, 30.0]","(10.0, 15.0]"
474,314.59090909090907,214.3068181818182,90,pos16,rep2,7.5,20.44840909090909,13.929943181818183,"(20.0, 25.0]","(10.0, 15.0]"
477,210.58854166666663,409.3385416666667,91,pos16,rep2,7.583333333333333,13.68825520833333,26.607005208333334,"(10.0, 15.0]","(25.0, 30.0]"
498,378.90697674418607,364.0,115,pos16,rep2,9.583333333333332,24.628953488372094,23.66,"(20.0, 25.0]","(20.0, 25.0]"
509,650.7181208053692,268.5234899328859,127,pos16,rep2,10.583333333333332,42.296677852349,17.454026845637586,"(40.0, 45.0]","(15.0, 20.0]"
532,4.7105263157894735,310.9078947368421,168,pos16,rep2,14.0,0.3061842105263158,20.209013157894734,"(-0.001, 5.0]","(20.0, 25.0]"
549,51.166666666666664,263.78205128205127,196,pos16,rep2,16.333333333333332,3.325833333333333,17.145833333333332,"(-0.001, 5.0]","(15.0, 20.0]"
569,80.16847826086956,338.25,62,pos18,rep2,5.166666666666666,5.210951086956522,21.986250000000002,"(5.0, 10.0]","(20.0, 25.0]"
571,387.9302325581395,332.13953488372096,64,pos18,rep2,5.333333333333333,25.215465116279066,21.589069767441863,"(25.0, 30.0]","(20.0, 25.0]"
587,326.79651162790697,287.9011627906977,73,pos18,rep2,6.083333333333333,21.241773255813953,18.71357558139535,"(20.0, 25.0]","(15.0, 20.0]"
597,546.5353535353536,166.8939393939394,77,pos18,rep2,6.416666666666666,35.52479797979798,10.848106060606062,"(35.0, 40.0]","(10.0, 15.0]"
613,22.333333333333332,186.26666666666668,81,pos18,rep2,6.75,1.4516666666666667,12.107333333333335,"(-0.001, 5.0]","(10.0, 15.0]"
615,129.2941176470588,249.2156862745098,83,pos18,rep2,6.916666666666666,8.404117647058824,16.199019607843137,"(5.0, 10.0]","(15.0, 20.0]"
621,375.5,275.5,87,pos18,rep2,7.25,24.407500000000002,17.9075,"(20.0, 25.0]","(15.0, 20.0]"
624,133.30769230769232,253.88888888888889,89,pos18,rep2,7.416666666666666,8.665000000000001,16.502777777777776,"(5.0, 10.0]","(15.0, 20.0]"
668,314.1095890410959,218.1095890410959,134,pos18,rep2,11.166666666666666,20.417123287671235,14.177123287671233,"(20.0, 25.0]","(10.0, 15.0]"
681,479.0208333333333,414.7916666666667,145,pos18,rep2,12.083333333333332,31.136354166666667,26.961458333333336,"(30.0, 35.0]","(25.0, 30.0]"
683,319.93650793650795,348.3492063492063,146,pos18,rep2,12.166666666666666,20.795873015873017,22.64269841269841,"(20.0, 25.0]","(20.0, 25.0]"
734,314.921568627451,277.3333333333333,176,pos18,rep2,14.666666666666666,20.469901960784316,18.026666666666667,"(20.0, 25.0]","(15.0, 20.0]"
753,285.4561403508772,349.9298245614035,188,pos18,rep2,15.666666666666666,18.554649122807017,22.74543859649123,"(15.0, 20.0]","(20.0, 25.0]"
758,401.6463414634146,335.0243902439024,191,pos18,rep2,15.916666666666666,26.10701219512195,21.77658536585366,"(25.0, 30.0]","(20.0, 25.0]"
763,361.9117647058824,380.72058823529414,195,pos18,rep2,16.25,23.524264705882356,24.74683823529412,"(20.0, 25.0]","(20.0, 25.0]"
765,397.9634146341463,296.2439024390244,196,pos18,rep2,16.333333333333332,25.867621951219512,19.255853658536587,"(25.0, 30.0]","(15.0, 20.0]"
