colony_id,x,y,frame,position,replicate
7596,705.56,381.54,41,pos27,replicate2
7603,132.04615384615386,333.15384615384613,42,pos27,replicate2
7613,559.7924528301887,156.47169811320754,43,pos27,replicate2
7632,105.17307692307692,392.28846153846155,44,pos27,replicate2
7642,510.7303370786517,252.9438202247191,45,pos27,replicate2
7688,635.0671641791045,386.7164179104478,47,pos27,replicate2
7694,460.0,467.5897435897436,47,pos27,replicate2
7731,694.0444444444445,55.577777777777776,50,pos27,replicate2
7733,576.6385542168674,227.50602409638552,50,pos27,replicate2
7777,648.8846153846154,362.0,53,pos27,replicate2
8041,466.04545454545456,633.7424242424242,78,pos27,replicate2
8187,14.992125984251969,589.8661417322835,149,pos27,replicate2
1301,370.9450793019032,90.37036514160606,15,pos19,replicate2
696,363.353569918227,94.92527077181175,29,pos18,replicate2
697,219.11489162837927,102.51678015548798,28,pos18,replicate2
1302,341.52383287027527,185.127471345489,17,pos19,replicate2
1303,596.3213278897952,275.0559989994372,0,pos19,replicate2
1304,629.2951213629095,198.61675049358124,8,pos19,replicate2
1305,626.2975037744445,111.68584042809798,56,pos19,replicate2
2079,137.03119565449202,58.40188574281126,19,pos20,replicate2
2080,143.09573990861185,15.950075963972507,20,pos20,replicate2
2081,117.3214268286026,105.40210371223988,26,pos20,replicate2
2082,27.86939908033527,94.7891512675302,35,pos20,replicate2
2083,696.4854030970454,91.75687914047028,15,pos20,replicate2
2084,664.6465457629164,384.3711394017516,34,pos20,replicate2
2877,316.52922667387014,66.45743682792812,5,pos21,replicate2
2878,331.79888183548775,113.79336782894272,17,pos21,replicate2
2879,276.82812325366433,135.1708850552074,17,pos21,replicate2
2880,644.8268126486489,153.49447124914855,16,pos21,replicate2
2881,591.3830195829872,168.76412641076618,16,pos21,replicate2
2882,276.82812325366433,153.49447124914855,31,pos21,replicate2
2883,657.042536777943,478.738126191604,4,pos21,replicate2
2884,676.8930884880459,397.8089538350306,4,pos21,replicate2
2885,643.2998471324872,384.0662641895747,11,pos21,replicate2
4605,722.255374389892,382.7216874474339,22,pos23,replicate2
4606,676.9662248307247,403.8566239083787,0,pos23,replicate2
4607,571.2915425260007,94.38076858740185,16,pos23,replicate2
4608,599.9746705801401,272.5180901867934,11,pos23,replicate2
4609,375.0385611029423,20.408490974095145,104,pos23,replicate2
5548,645.1247848272567,330.3583597680159,0,pos24,replicate2
5549,339.7403248071026,226.04386599875525,34,pos24,replicate2
5550,236.93763529536756,298.61047035998,42,pos24,replicate2
5551,569.534571950981,337.91738105564343,28,pos24,replicate2
5552,252.05567787062267,221.50845322617863,41,pos24,replicate2
5553,353.34656312483224,229.06747451380627,47,pos24,replicate2
6556,686.7510517523249,92.20132610307571,17,pos25,replicate2
6557,550.3594514771702,134.1679723415849,17,pos25,replicate2
6558,634.2927439541885,162.64533943200183,17,pos25,replicate2
6559,63.24659335161742,125.17511957619018,17,pos25,replicate2
6560,250.5976926306762,35.24659192224194,41,pos25,replicate2
6561,270.08220695569827,65.22276780689134,41,pos25,replicate2
6562,250.5976926306762,93.70013489730827,41,pos25,replicate2
6563,246.1012662479787,171.63819219739673,41,pos25,replicate2
6564,404.9749984366206,203.11317687627857,22,pos25,replicate2
6565,337.5286026961594,204.61198567051107,22,pos25,replicate2
6566,703.2379484888821,225.5953087897656,36,pos25,replicate2
6567,706.235566077347,276.5548077936695,36,pos25,replicate2
6568,686.7510517523249,317.0226452379462,36,pos25,replicate2
6569,391.48571928852834,338.00596835720086,36,pos25,replicate2
6570,331.53336751922956,233.089352760928,35,pos25,replicate2
6571,401.9773808481557,230.09173517246313,35,pos25,replicate2
